User	DL	UD	RD	PT	UP	PM	BL	UB	BM	UR	RM	Total
Tillwe	45	0	0	0	0	0	3	0	0	0	0	48
Tim Ivorson	8	4	0	1	0	0	0	0	0	0	0	13
Tim Starling	42	11	1	7	3	0	15	23	0	5	0	107
Tim!	854	27	0	4	3	0	46	2	0	0	0	936
TimVickers	1296	43	0	196	15	80	872	28	9	0	5	2544
Timc	35	1	0	0	1	0	2	0	0	0	0	39
Timichal	1	17	0	0	0	0	0	0	0	0	0	18
Timrollpickering	345	2	0	22	3	7	6	0	0	0	0	385
Timwi	337	17	0	3	6	0	0	0	0	0	0	363
Tinselfairy1	0	0	0	2	0	0	0	0	0	0	0	2
Tinucherian	3	1	0	32	0	2	0	0	0	0	1	39
Tiptoety	6103	147	0	1155	1068	249	4420	219	350	0	223	13934
Titoxd	2935	419	0	106	42	3	1562	366	0	0	5	5438
Tivedshambo	2047	25	0	33	3	4	648	15	15	0	23	2813
Tizio	1866	51	0	21	31	0	21	1	0	0	0	1991
Tkinias	3	0	0	0	0	0	0	0	0	0	0	3
Tnxman307	8140	37	0	155	1	3	3174	22	50	0	5	11587
Toby Bartels	20	146	0	1	3	0	0	1	0	0	0	171
Toddst1	5923	85	0	684	43	66	6092	243	161	0	25	13322
Tom	1374	30	0	33	11	5	82	1	0	0	0	1536
Tom harrison	3130	160	0	362	113	31	1821	102	4	0	0	5723
Tom-	37	3	0	8	3	0	4	0	0	0	0	55
TomStar81	293	4	0	45	6	3	41	2	0	0	0	394
TomTheHand	97	54	0	0	2	0	61	8	0	0	0	222
Tompagenet	5	0	0	0	0	0	0	0	0	0	0	5
Tone	16751	169	0	51	3	5	132	0	0	0	0	17111
Tony Fox	1443	7	0	75	2	9	532	10	6	0	0	2084
Tony Sidaway	1039	403	0	359	596	0	357	124	0	0	0	2878
Tonywalton	3155	11	0	33	4	6	333	23	15	0	2	3582
Toon05	1156	72	0	54	10	4	152	7	16	0	5	1476
Topbanana	598	5	0	1	0	1	2	0	0	0	0	607
Tra	115	11	0	37	5	0	5	0	0	0	0	173
TravisTX	889	14	0	64	3	11	225	42	35	0	5	1288
Trebor	296	3	0	75	26	0	83	7	0	0	0	490
Tregoweth	4330	57	0	140	18	0	890	40	0	0	0	5475
Trevor MacInnis	2229	232	0	136	7	18	472	11	2	0	1	3108
Trevor Parscal	1	0	0	0	0	0	0	0	0	0	0	1
Trialsanderrors	662	290	0	52	60	0	20	2	0	0	0	1086
Triddle	5	0	0	3	2	0	4	0	0	0	0	14
Trilobite	514	1	0	3	3	0	63	6	0	0	0	590
Tristanb	5	7	0	0	0	0	0	0	0	0	0	12
Troy 07	0	0	0	1	0	0	0	0	0	0	0	1
Trusilver	754	11	0	54	1	4	1100	33	4	0	1	1962
Trˆdel	177	23	0	6	2	0	59	12	1	0	0	280
Turnstep	786	8	0	2	0	0	1	0	0	0	0	797
TwinsMetsFan	344	19	0	0	1	0	14	0	0	0	0	378
Typesships	0	0	0	1	0	0	0	0	0	0	0	1
Tyrenius	2548	58	0	61	11	7	256	31	0	0	6	2978
Tznkai	222	5	0	80	7	17	137	21	6	0	2	497
UberScienceNerd	165	2	0	0	0	0	69	0	0	0	0	236
Ucucha	122	6	0	1	1	0	7	0	0	0	0	137
Ugen64	1036	30	0	33	6	1	174	22	0	0	0	1302
UkPaolo	1439	57	0	15	5	0	131	3	0	0	0	1650
Ultraexactzz	2944	66	0	78	4	4	448	54	5	0	2	3605
Uncle G	1887	218	0	31	0	5	161	1	1	0	0	2304
UninvitedCompany	1546	40	0	57	27	0	119	33	0	8	42	1872
UpstateNYer	378	1	0	1	0	4	4	1	0	0	67	456
Urhixidur	386	21	0	2	0	0	8	0	0	0	0	417
Useight	1632	18	0	34	3	4	334	8	0	0	6	2039
User2004	117	2	0	16	6	0	124	27	0	0	0	292
Utcursch	6571	155	0	77	4	9	2207	18	1	0	0	9042
UtherSRG	5414	90	0	53	8	2	708	19	0	0	0	6294
Vague Rant	26	4	0	0	2	0	4	1	0	0	0	37
Valley2city	456	6	0	18	5	5	155	1	8	0	9	663
VampWillow	388	1	0	30	8	0	12	3	0	0	0	442
Vancouverguy	935	0	0	0	0	0	0	0	0	0	0	935
Vanished user	166	16	0	29	8	2	105	14	0	0	0	340
Vaoverland	43	2	0	0	0	0	17	0	0	0	0	62
Vary	647	55	0	33	4	3	201	9	1	0	0	953
Vassyana	589	15	30	27	4	2	119	30	0	0	0	816
VegaDark	11914	283	0	167	150	104	801	334	1	0	0	13754
Vegaswikian	9829	48	0	72	5	10	33	1	0	0	0	9998
Veinor	2215	18	0	36	4	1	360	24	2	0	0	2660
Verrai	748	5	0	14	6	0	69	2	1	0	0	845
Versageek	3191	26	0	104	1	16	626	15	17	0	11	4007
Viajero	52	4	0	10	9	0	15	4	0	0	0	94
Vianello	845	8	0	14	1	2	101	3	5	0	0	979
Vicky Lee	0	0	0	1	0	0	0	0	0	0	0	1
Victuallers	72	4	0	220	2	12	9	0	0	0	0	319
Violetriga	1640	119	0	79	33	0	131	43	0	0	0	2045
Viridae	981	96	0	85	34	26	528	86	11	0	19	1866
VirtualSteve	1812	40	0	398	22	37	1476	36	46	0	8	3875
Vishal	1	0	0	5	3	0	0	0	0	0	0	9
Visorstuff	6	1	0	4	1	0	0	0	0	0	0	12
Visviva	51	0	0	3	1	0	3	1	0	0	0	59
Voice of All	5632	83	1	488	2115	6	1046	107	0	0	6	9484
Vsmith	1246	3	0	142	11	25	4671	24	12	0	3	6137
Vulcan Hephaestus	0	0	0	4	0	0	0	0	0	0	0	4
WAvegetarian	270	20	0	8	3	0	69	6	0	0	0	376
WJBscribe	9289	210	0	395	496	40	2633	163	0	2630	295	16151
WODUP	2286	35	0	86	3	10	665	57	6	0	10	3158
Wafulz	5364	95	0	160	11	9	1297	44	0	0	0	6980
Waggers	882	2	0	46	1	2	1091	8	0	0	0	2032
Walter	0	0	0	0	0	0	1	0	0	0	0	1
Walton One	842	19	0	3	3	0	25	2	0	0	0	894
Waltpohl	29	0	0	2	0	0	0	0	0	0	0	31
Wangi	821	44	0	23	21	2	387	22	0	0	0	1320
Wapcaplet	2	0	0	0	0	0	0	0	0	0	0	2
Warofdreams	1002	25	0	5	1	1	27	1	0	257	146	1465
Wassupwestcoast	224	22	0	14	5	2	14	2	0	0	0	283
Water Bottle	282	22	0	2	0	0	30	3	0	0	0	339
Wayward	1420	1	0	2	2	0	695	30	0	0	0	2150
Wee Jas	0	0	0	1	0	0	0	0	0	0	0	1
Wehwalt	346	6	0	22	13	13	56	11	10	0	4	481
Werdna	362	9	1	35	1	4	74	24	4	0	7	521
Werdna648	0	0	0	1	0	0	0	0	0	0	0	1
WereSpielChequers	3698	29	0	36	0	1	105	1	1	0	29	3900
Wernher	49	0	0	0	0	0	1	0	0	0	0	50
Wesley	0	1	0	0	0	0	2	0	0	0	0	3
Wgfinley	159	5	0	9	1	0	19	10	0	0	0	203
Where	412	4	0	0	0	0	81	11	0	0	0	508
WhisperToMe	403	166	0	53	10	2	29	4	0	0	0	667
Who	1298	5	0	15	9	0	456	98	0	0	0	1881
Whouk	511	6	0	1	1	0	13	0	0	0	0	532
Wickethewok	2732	44	0	18	0	0	62	2	0	0	0	2858
Wiglaf	48	3	0	4	1	0	26	6	0	0	0	88
Wiki alf	1888	18	0	59	27	0	1503	32	5	0	0	3532
WikiLeon	534	18	0	110	20	2	544	61	10	0	5	1304
Wikiacc	779	31	0	7	5	0	31	8	0	0	0	861
Wikibofh	246	7	0	42	48	0	784	37	0	0	0	1164
Wile E. Heresiarch	619	1	0	1	0	0	25	0	0	0	0	646
Wilfried Derksen	75	7	0	13	5	0	2	0	0	0	0	102
Will Beback	890	105	0	426	120	30	1584	109	19	0	2	3285
William M. Connolley	510	18	0	173	29	25	2029	223	27	0	0	3034
William Pietri	450	4	0	1	0	0	10	0	0	0	0	465
WilliamH	287	4	0	24	2	1	121	2	3	0	16	460
Willking1979	2973	58	0	61	2	11	1619	12	48	0	3	4787
WilyD	1568	51	0	25	2	8	175	15	1	0	1	1846
Wimt	622	30	0	59	8	2	917	21	0	0	12	1671
Winhunter	7310	71	0	292	52	5	1376	252	1	0	3	9362
Wissel Wall	0	0	0	1	0	0	0	0	0	0	0	1
Wizardman	13446	105	56	515	14	24	322	12	4	0	6	14504
Wknight94	16159	378	0	784	192	100	8319	203	48	0	5	26188
Wneedham02	0	0	0	1	0	0	0	0	0	0	0	1
Woggly	167	7	0	12	0	0	75	14	0	0	0	275
Woody	4821	63	0	169	12	23	192	34	11	0	8	5333
Woohookitty	7729	162	0	503	474	5	1257	171	0	0	2	10303
Woooooooooop	0	0	0	1	0	0	0	0	0	0	0	1
Worldtraveller	215	0	0	4	4	0	19	2	0	0	0	244
Wouterstomp	18	0	0	0	0	0	0	0	0	0	0	18
Wpedzich	4	0	0	0	0	0	0	0	0	0	0	4
Wrp103	1	0	0	0	0	0	111	0	0	0	0	112
Wtmitchell	30	0	0	3	1	0	24	0	5	0	0	63
Wwoods	142	13	0	84	4	9	57	0	0	0	0	309
Wwwwolf	2625	27	0	39	5	0	5	1	0	0	0	2702
X!	1936	44	0	59	16	11	214	36	11	0	19	2346
XDanielx	65	5	0	0	0	0	0	0	0	0	0	70
XJamRastafire	7	0	0	5	3	0	0	0	0	0	0	15
Xaosflux	7808	308	0	612	287	251	852	83	31	0	12	10244
Xavexgoem	392	24	0	50	11	10	110	10	5	0	3	615
Xdamr	1035	10	0	2	0	0	24	1	1	0	0	1073
Xeno	8876	606	0	287	196	434	1032	271	73	0	122	11897
Xezbeth	8055	87	0	56	10	0	388	6	2	0	0	8604
Xiner	210	4	0	10	1	0	72	4	0	0	0	301
Xnuala	62	0	0	0	0	0	3	1	0	0	0	66
Xoloz	7424	810	0	211	56	1	70	6	0	0	0	8578
Xy7	2053	45	0	149	42	9	2330	203	0	0	0	4831
Xymmax	840	60	0	150	16	42	84	4	5	0	4	1205
Y	2398	49	0	51	11	8	92	5	0	0	0	2614
Y0u	345	0	0	0	0	0	13	2	0	0	0	360
Yamamoto Ichiro	1123	19	0	218	21	17	1565	35	9	0	67	3074
Yamla	3562	27	0	1223	59	16	4159	980	0	0	0	10026
Yandman	304	3	0	16	1	2	134	8	0	0	0	468
Yanksox	2711	57	0	113	30	0	228	20	0	0	0	3159
Yann	2	0	0	0	0	0	0	0	0	0	0	2
Yannismarou	294	2	0	18	6	1	47	1	0	0	1	370
YellowMonkey	8826	223	1	711	96	69	2025	160	17	0	5	12133
Yelyos	43	0	0	1	1	0	8	1	0	0	0	54
Yet Another Redirect Cleanup Bot	2157	0	0	0	0	0	0	0	0	0	0	2157
Ynhockey	189	3	0	5	1	0	4	0	0	0	0	202
Yomangani	1125	9	0	36	8	0	31	2	0	0	0	1211
Yonatan	255	54	0	10	9	6	85	9	0	0	2	430
Youngamerican	1267	52	0	56	23	3	33	2	0	0	0	1436
Zanimum	1370	59	0	56	17	0	119	12	0	0	0	1633
Zedla	873	6	0	32	2	2	122	9	0	0	0	1046
Zemaiteska	0	0	0	1	0	0	0	0	0	0	0	1
Zero0000	107	3	0	13	3	2	30	2	1	0	0	161
ZimZalaBim	2604	19	0	58	8	0	139	2	0	0	0	2830
Zippy	13	8	0	5	2	4	35	6	0	0	0	73
Zocky	262	18	0	21	8	0	21	8	0	0	0	338
Zoe	5859	83	0	244	12	0	1240	99	0	0	0	7537
Zoicon5	33	0	0	0	0	0	0	0	0	0	0	33
Zoney	20	11	0	3	2	0	1	1	0	0	0	38
Zscout370	11006	265	0	310	61	26	596	94	2	0	5	12365
Zsinj	2556	13	0	38	2	0	442	39	0	0	0	3090
Zzuuzz	5151	190	0	1016	1217	567	8494	724	244	0	19	17622
Zzyzx11	9261	302	0	1209	563	12	374	53	5	0	2	11781
^demon	28641	182	0	40	7	3	75	12	1	0	1	28962
∆var Arnfjˆr Bjarmason	213	3	0	1	0	0	7	2	0	0	0	226
ÿû	0	0	0	2	0	0	0	0	0	0	0	2
Ëá™Áî±ÂçéÂ§è	0	0	0	1	0	0	0	0	0	0	0	1
Ôæó	0	0	0	2	0	0	0	0	0	0	0	2
Totals	6208318	125217	1241	191686	40575	17924	982500	78163	14911	15288	10013	7685836
